method,target,tier,overlap
d=1.0,2023,100,47.0
d=1.0,2023,150,46.666666666666664
d=1.0,2023,200,42.0
d=1.0,2023,250,39.6
d=1.0,2024,25,24.0
d=1.0,2024,50,36.0
d=1.0,2024,100,47.0
d=1.0,2024,150,49.333333333333336
d=1.0,2024,200,43.0
d=1.0,2024,250,43.2
d=1.0,2025,25,48.0
d=1.0,2025,50,48.0
d=1.0,2025,100,49.0
d=1.0,2025,150,47.333333333333336
d=1.0,2025,200,45.0
d=1.0,2025,250,41.6
max_gap=1,2001,25,52.0
max_gap=1,2001,50,52.0
max_gap=1,2001,100,60.0
max_gap=1,2001,150,66.0
max_gap=1,2001,200,66.0
max_gap=1,2001,250,66.0
max_gap=1,2002,25,48.0
max_gap=1,2002,50,62.0
max_gap=1,2002,100,63.0
max_gap=1,2002,150,63.333333333333336
max_gap=1,2002,200,70.0
max_gap=1,2002,250,66.8
max_gap=1,2003,25,52.0
max_gap=1,2003,50,58.0
max_gap=1,2003,100,67.0
max_gap=1,2003,150,75.33333333333333
max_gap=1,2003,200,73.0
max_gap=1,2003,250,73.2
max_gap=1,2004,25,36.0
max_gap=1,2004,50,52.0
max_gap=1,2004,100,56.0
max_gap=1,2004,150,63.333333333333336
max_gap=1,2004,200,68.0
max_gap=1,2004,250,70.4
max_gap=1,2005,25,40.0
max_gap=1,2005,50,50.0
max_gap=1,2005,100,68.0
max_gap=1,2005,150,69.33333333333333
max_gap=1,2005,200,67.5
max_gap=1,2005,250,70.0
max_gap=1,2006,25,40.0
max_gap=1,2006,50,52.0
max_gap=1,2006,100,61.0
max_gap=1,2006,150,65.33333333333333
max_gap=1,2006,200,64.5
max_gap=1,2006,250,68.0
max_gap=1,2007,25,36.0
max_gap=1,2007,50,46.0
max_gap=1,2007,100,61.0
max_gap=1,2007,150,64.66666666666667
max_gap=1,2007,200,67.0
max_gap=1,2007,250,68.0
max_gap=1,2008,25,28.0
max_gap=1,2008,50,50.0
max_gap=1,2008,100,65.0
max_gap=1,2008,150,61.333333333333336
max_gap=1,2008,200,64.5
max_gap=1,2008,250,67.6
max_gap=1,2009,25,40.0
max_gap=1,2009,50,50.0
max_gap=1,2009,100,62.0
max_gap=1,2009,150,65.33333333333333
max_gap=1,2009,200,68.0
max_gap=1,2009,250,70.4
max_gap=1,2010,25,44.0
max_gap=1,2010,50,46.0
max_gap=1,2010,100,63.0
max_gap=1,2010,150,67.33333333333333
max_gap=1,2010,200,73.0
max_gap=1,2010,250,73.6
max_gap=1,2011,25,40.0
max_gap=1,2011,50,52.0
max_gap=1,2011,100,58.0
max_gap=1,2011,150,60.666666666666664
max_gap=1,2011,200,67.0
max_gap=1,2011,250,72.4
max_gap=1,2012,25,52.0
max_gap=1,2012,50,46.0
max_gap=1,2012,100,61.0
max_gap=1,2012,150,67.33333333333333
max_gap=1,2012,200,66.5
max_gap=1,2012,250,66.4
max_gap=1,2013,25,56.0
max_gap=1,2013,50,50.0
max_gap=1,2013,100,59.0
max_gap=1,2013,150,62.666666666666664
max_gap=1,2013,200,67.5
max_gap=1,2013,250,70.4
max_gap=1,2014,25,36.0
max_gap=1,2014,50,58.0
max_gap=1,2014,100,63.0
max_gap=1,2014,150,64.66666666666667
max_gap=1,2014,200,63.5
max_gap=1,2014,250,63.6
max_gap=1,2015,25,32.0
max_gap=1,2015,50,48.0
max_gap=1,2015,100,55.0
max_gap=1,2015,150,62.666666666666664
max_gap=1,2015,200,67.0
max_gap=1,2015,250,66.4
max_gap=1,2016,25,48.0
max_gap=1,2016,50,56.0
max_gap=1,2016,100,59.0
max_gap=1,2016,150,63.333333333333336
max_gap=1,2016,200,65.0
max_gap=1,2016,250,66.4
max_gap=1,2017,25,32.0
max_gap=1,2017,50,62.0
max_gap=1,2017,100,62.0
max_gap=1,2017,150,64.0
max_gap=1,2017,200,64.5
max_gap=1,2017,250,66.8
max_gap=1,2018,25,40.0
max_gap=1,2018,50,50.0
max_gap=1,2018,100,54.0
max_gap=1,2018,150,60.0
max_gap=1,2018,200,64.5
max_gap=1,2018,250,65.2
max_gap=1,2019,25,44.0
max_gap=1,2019,50,46.0
max_gap=1,2019,100,64.0
max_gap=1,2019,150,68.0
max_gap=1,2019,200,69.5
max_gap=1,2019,250,68.0
max_gap=1,2020,25,48.0
max_gap=1,2020,50,52.0
max_gap=1,2020,100,62.0
max_gap=1,2020,150,64.66666666666667
max_gap=1,2020,200,67.5
max_gap=1,2020,250,70.8
max_gap=1,2021,25,48.0
max_gap=1,2021,50,50.0
max_gap=1,2021,100,62.0
max_gap=1,2021,150,64.66666666666667
max_gap=1,2021,200,67.0
max_gap=1,2021,250,68.0
max_gap=1,2022,25,48.0
max_gap=1,2022,50,54.0
max_gap=1,2022,100,68.0
max_gap=1,2022,150,66.66666666666667
max_gap=1,2022,200,70.5
max_gap=1,2022,250,69.2
max_gap=1,2023,25,36.0
max_gap=1,2023,50,44.0
max_gap=1,2023,100,60.0
max_gap=1,2023,150,65.33333333333333
max_gap=1,2023,200,69.0
max_gap=1,2023,250,68.8
max_gap=1,2024,25,28.0
max_gap=1,2024,50,42.0
max_gap=1,2024,100,60.0
max_gap=1,2024,150,66.66666666666667
max_gap=1,2024,200,70.0
max_gap=1,2024,250,71.2
max_gap=1,2025,25,48.0
max_gap=1,2025,50,52.0
max_gap=1,2025,100,63.0
max_gap=1,2025,150,66.0
max_gap=1,2025,200,69.0
max_gap=1,2025,250,71.2
max_gap=2,2001,25,52.0
max_gap=2,2001,50,52.0
max_gap=2,2001,100,60.0
max_gap=2,2001,150,66.0
max_gap=2,2001,200,66.0
max_gap=2,2001,250,66.0
max_gap=2,2002,25,48.0
max_gap=2,2002,50,62.0
max_gap=2,2002,100,64.0
max_gap=2,2002,150,64.66666666666667
max_gap=2,2002,200,68.0
max_gap=2,2002,250,67.6
max_gap=2,2003,25,52.0
max_gap=2,2003,50,58.0
max_gap=2,2003,100,67.0
max_gap=2,2003,150,72.0
max_gap=2,2003,200,71.5
max_gap=2,2003,250,71.2
max_gap=2,2004,25,36.0
max_gap=2,2004,50,52.0
max_gap=2,2004,100,56.0
max_gap=2,2004,150,62.666666666666664
max_gap=2,2004,200,67.5
max_gap=2,2004,250,70.0
max_gap=2,2005,25,40.0
max_gap=2,2005,50,50.0
max_gap=2,2005,100,69.0
max_gap=2,2005,150,68.66666666666667
max_gap=2,2005,200,67.5
max_gap=2,2005,250,67.2
max_gap=2,2006,25,40.0
max_gap=2,2006,50,54.0
max_gap=2,2006,100,62.0
max_gap=2,2006,150,63.333333333333336
max_gap=2,2006,200,63.5
max_gap=2,2006,250,64.4
max_gap=2,2007,25,36.0
max_gap=2,2007,50,46.0
max_gap=2,2007,100,60.0
max_gap=2,2007,150,62.666666666666664
max_gap=2,2007,200,66.0
max_gap=2,2007,250,67.2
max_gap=2,2008,25,28.0
max_gap=2,2008,50,48.0
max_gap=2,2008,100,65.0
max_gap=2,2008,150,60.666666666666664
max_gap=2,2008,200,63.5
max_gap=2,2008,250,66.0
max_gap=2,2009,25,44.0
max_gap=2,2009,50,52.0
max_gap=2,2009,100,63.0
max_gap=2,2009,150,66.0
max_gap=2,2009,200,69.5
max_gap=2,2009,250,68.0
max_gap=2,2010,25,44.0
max_gap=2,2010,50,46.0
max_gap=2,2010,100,64.0
max_gap=2,2010,150,66.66666666666667
max_gap=2,2010,200,71.5
max_gap=2,2010,250,70.4
max_gap=2,2011,25,40.0
max_gap=2,2011,50,52.0
max_gap=2,2011,100,58.0
max_gap=2,2011,150,61.333333333333336
max_gap=2,2011,200,66.5
max_gap=2,2011,250,68.8
max_gap=2,2012,25,52.0
max_gap=2,2012,50,46.0
max_gap=2,2012,100,61.0
max_gap=2,2012,150,66.66666666666667
max_gap=2,2012,200,65.5
max_gap=2,2012,250,66.4
max_gap=2,2013,25,56.0
max_gap=2,2013,50,50.0
max_gap=2,2013,100,59.0
max_gap=2,2013,150,62.666666666666664
max_gap=2,2013,200,65.0
max_gap=2,2013,250,67.2
max_gap=2,2014,25,36.0
max_gap=2,2014,50,58.0
max_gap=2,2014,100,64.0
max_gap=2,2014,150,64.66666666666667
max_gap=2,2014,200,66.5
max_gap=2,2014,250,64.0
max_gap=2,2015,25,32.0
max_gap=2,2015,50,46.0
max_gap=2,2015,100,54.0
max_gap=2,2015,150,62.666666666666664
max_gap=2,2015,200,68.0
max_gap=2,2015,250,65.6
max_gap=2,2016,25,48.0
max_gap=2,2016,50,58.0
max_gap=2,2016,100,60.0
max_gap=2,2016,150,64.0
max_gap=2,2016,200,63.0
max_gap=2,2016,250,67.6
max_gap=2,2017,25,32.0
max_gap=2,2017,50,62.0
max_gap=2,2017,100,61.0
max_gap=2,2017,150,64.66666666666667
max_gap=2,2017,200,65.0
max_gap=2,2017,250,66.8
max_gap=2,2018,25,36.0
max_gap=2,2018,50,54.0
max_gap=2,2018,100,57.0
max_gap=2,2018,150,62.666666666666664
max_gap=2,2018,200,62.5
max_gap=2,2018,250,63.2
max_gap=2,2019,25,44.0
max_gap=2,2019,50,46.0
max_gap=2,2019,100,65.0
max_gap=2,2019,150,68.66666666666667
max_gap=2,2019,200,68.5
max_gap=2,2019,250,66.8
max_gap=2,2020,25,48.0
max_gap=2,2020,50,54.0
max_gap=2,2020,100,62.0
max_gap=2,2020,150,62.666666666666664
max_gap=2,2020,200,67.0
max_gap=2,2020,250,70.4
max_gap=2,2021,25,48.0
max_gap=2,2021,50,50.0
max_gap=2,2021,100,59.0
max_gap=2,2021,150,63.333333333333336
max_gap=2,2021,200,66.0
max_gap=2,2021,250,67.6
max_gap=2,2022,25,48.0
max_gap=2,2022,50,54.0
max_gap=2,2022,100,68.0
max_gap=2,2022,150,66.66666666666667
max_gap=2,2022,200,69.0
max_gap=2,2022,250,71.6
max_gap=2,2023,25,36.0
max_gap=2,2023,50,44.0
max_gap=2,2023,100,60.0
max_gap=2,2023,150,65.33333333333333
max_gap=2,2023,200,65.0
max_gap=2,2023,250,66.0
max_gap=2,2024,25,28.0
max_gap=2,2024,50,42.0
max_gap=2,2024,100,60.0
max_gap=2,2024,150,65.33333333333333
max_gap=2,2024,200,69.5
max_gap=2,2024,250,70.8
max_gap=2,2025,25,52.0
max_gap=2,2025,50,52.0
max_gap=2,2025,100,64.0
max_gap=2,2025,150,64.66666666666667
max_gap=2,2025,200,68.0
max_gap=2,2025,250,68.8
max_gap=3,2001,25,52.0
max_gap=3,2001,50,52.0
max_gap=3,2001,100,60.0
max_gap=3,2001,150,66.0
max_gap=3,2001,200,66.0
max_gap=3,2001,250,66.0
max_gap=3,2002,25,48.0
max_gap=3,2002,50,62.0
max_gap=3,2002,100,64.0
max_gap=3,2002,150,64.66666666666667
max_gap=3,2002,200,68.0
max_gap=3,2002,250,67.6
max_gap=3,2003,25,52.0
max_gap=3,2003,50,58.0
max_gap=3,2003,100,67.0
max_gap=3,2003,150,72.0
max_gap=3,2003,200,71.5
max_gap=3,2003,250,70.0
max_gap=3,2004,25,36.0
max_gap=3,2004,50,52.0
max_gap=3,2004,100,55.0
max_gap=3,2004,150,62.666666666666664
max_gap=3,2004,200,67.0
max_gap=3,2004,250,67.6
max_gap=3,2005,25,40.0
max_gap=3,2005,50,50.0
max_gap=3,2005,100,69.0
max_gap=3,2005,150,68.0
max_gap=3,2005,200,67.0
max_gap=3,2005,250,67.6
max_gap=3,2006,25,40.0
max_gap=3,2006,50,54.0
max_gap=3,2006,100,62.0
max_gap=3,2006,150,63.333333333333336
max_gap=3,2006,200,64.0
max_gap=3,2006,250,64.0
max_gap=3,2007,25,36.0
max_gap=3,2007,50,46.0
max_gap=3,2007,100,60.0
max_gap=3,2007,150,62.666666666666664
max_gap=3,2007,200,65.5
max_gap=3,2007,250,66.8
max_gap=3,2008,25,28.0
max_gap=3,2008,50,48.0
max_gap=3,2008,100,65.0
max_gap=3,2008,150,60.666666666666664
max_gap=3,2008,200,64.0
max_gap=3,2008,250,65.6
max_gap=3,2009,25,44.0
max_gap=3,2009,50,52.0
max_gap=3,2009,100,63.0
max_gap=3,2009,150,65.33333333333333
max_gap=3,2009,200,69.0
max_gap=3,2009,250,66.8
max_gap=3,2010,25,44.0
max_gap=3,2010,50,46.0
max_gap=3,2010,100,64.0
max_gap=3,2010,150,66.66666666666667
max_gap=3,2010,200,71.5
max_gap=3,2010,250,70.4
max_gap=3,2011,25,40.0
max_gap=3,2011,50,52.0
max_gap=3,2011,100,58.0
max_gap=3,2011,150,61.333333333333336
max_gap=3,2011,200,66.0
max_gap=3,2011,250,66.4
max_gap=3,2012,25,52.0
max_gap=3,2012,50,46.0
max_gap=3,2012,100,61.0
max_gap=3,2012,150,66.66666666666667
max_gap=3,2012,200,65.5
max_gap=3,2012,250,66.4
max_gap=3,2013,25,56.0
max_gap=3,2013,50,50.0
max_gap=3,2013,100,59.0
max_gap=3,2013,150,62.666666666666664
max_gap=3,2013,200,65.0
max_gap=3,2013,250,65.6
max_gap=3,2014,25,36.0
max_gap=3,2014,50,58.0
max_gap=3,2014,100,64.0
max_gap=3,2014,150,64.66666666666667
max_gap=3,2014,200,66.5
max_gap=3,2014,250,63.2
max_gap=3,2015,25,32.0
max_gap=3,2015,50,46.0
max_gap=3,2015,100,54.0
max_gap=3,2015,150,62.666666666666664
max_gap=3,2015,200,68.0
max_gap=3,2015,250,64.8
max_gap=3,2016,25,48.0
max_gap=3,2016,50,58.0
max_gap=3,2016,100,60.0
max_gap=3,2016,150,64.0
max_gap=3,2016,200,62.5
max_gap=3,2016,250,66.8
max_gap=3,2017,25,32.0
max_gap=3,2017,50,62.0
max_gap=3,2017,100,61.0
max_gap=3,2017,150,64.66666666666667
max_gap=3,2017,200,64.5
max_gap=3,2017,250,66.0
max_gap=3,2018,25,36.0
max_gap=3,2018,50,54.0
max_gap=3,2018,100,57.0
max_gap=3,2018,150,62.666666666666664
max_gap=3,2018,200,61.5
max_gap=3,2018,250,62.4
max_gap=3,2019,25,44.0
max_gap=3,2019,50,46.0
max_gap=3,2019,100,65.0
max_gap=3,2019,150,68.66666666666667
max_gap=3,2019,200,68.0
max_gap=3,2019,250,66.4
max_gap=3,2020,25,48.0
max_gap=3,2020,50,54.0
max_gap=3,2020,100,62.0
max_gap=3,2020,150,62.666666666666664
max_gap=3,2020,200,67.0
max_gap=3,2020,250,69.6
max_gap=3,2021,25,48.0
max_gap=3,2021,50,50.0
max_gap=3,2021,100,59.0
max_gap=3,2021,150,62.666666666666664
max_gap=3,2021,200,66.0
max_gap=3,2021,250,67.2
max_gap=3,2022,25,48.0
max_gap=3,2022,50,54.0
max_gap=3,2022,100,68.0
max_gap=3,2022,150,66.66666666666667
max_gap=3,2022,200,68.5
max_gap=3,2022,250,71.2
max_gap=3,2023,25,36.0
max_gap=3,2023,50,44.0
max_gap=3,2023,100,60.0
max_gap=3,2023,150,65.33333333333333
max_gap=3,2023,200,65.0
max_gap=3,2023,250,65.6
max_gap=3,2024,25,28.0
max_gap=3,2024,50,42.0
max_gap=3,2024,100,60.0
max_gap=3,2024,150,65.33333333333333
max_gap=3,2024,200,68.5
max_gap=3,2024,250,70.0
max_gap=3,2025,25,52.0
max_gap=3,2025,50,52.0
max_gap=3,2025,100,64.0
max_gap=3,2025,150,64.66666666666667
max_gap=3,2025,200,67.0
max_gap=3,2025,250,69.2
max_gap=5,2001,25,52.0
max_gap=5,2001,50,52.0
max_gap=5,2001,100,60.0
max_gap=5,2001,150,66.0
max_gap=5,2001,200,66.0
max_gap=5,2001,250,66.0
max_gap=5,2002,25,48.0
max_gap=5,2002,50,62.0
max_gap=5,2002,100,64.0
max_gap=5,2002,150,64.66666666666667
max_gap=5,2002,200,68.0
max_gap=5,2002,250,67.6
max_gap=5,2003,25,52.0
max_gap=5,2003,50,58.0
max_gap=5,2003,100,67.0
max_gap=5,2003,150,72.0
max_gap=5,2003,200,71.5
max_gap=5,2003,250,70.0
max_gap=5,2004,25,36.0
max_gap=5,2004,50,52.0
max_gap=5,2004,100,55.0
max_gap=5,2004,150,62.666666666666664
max_gap=5,2004,200,67.0
max_gap=5,2004,250,66.8
max_gap=5,2005,25,40.0
max_gap=5,2005,50,50.0
max_gap=5,2005,100,69.0
max_gap=5,2005,150,68.0
max_gap=5,2005,200,67.0
max_gap=5,2005,250,67.6
max_gap=5,2006,25,40.0
max_gap=5,2006,50,54.0
max_gap=5,2006,100,62.0
max_gap=5,2006,150,63.333333333333336
max_gap=5,2006,200,64.0
max_gap=5,2006,250,64.0
max_gap=5,2007,25,36.0
max_gap=5,2007,50,46.0
max_gap=5,2007,100,60.0
max_gap=5,2007,150,62.666666666666664
max_gap=5,2007,200,65.5
max_gap=5,2007,250,66.4
max_gap=5,2008,25,28.0
max_gap=5,2008,50,48.0
max_gap=5,2008,100,65.0
max_gap=5,2008,150,60.666666666666664
max_gap=5,2008,200,64.0
max_gap=5,2008,250,65.2
max_gap=5,2009,25,44.0
max_gap=5,2009,50,52.0
max_gap=5,2009,100,63.0
max_gap=5,2009,150,65.33333333333333
max_gap=5,2009,200,69.0
max_gap=5,2009,250,66.8
max_gap=5,2010,25,44.0
max_gap=5,2010,50,46.0
max_gap=5,2010,100,64.0
max_gap=5,2010,150,66.66666666666667
max_gap=5,2010,200,72.0
max_gap=5,2010,250,70.4
max_gap=5,2011,25,40.0
max_gap=5,2011,50,52.0
max_gap=5,2011,100,58.0
max_gap=5,2011,150,61.333333333333336
max_gap=5,2011,200,66.0
max_gap=5,2011,250,66.4
max_gap=5,2012,25,52.0
max_gap=5,2012,50,46.0
max_gap=5,2012,100,61.0
max_gap=5,2012,150,66.66666666666667
max_gap=5,2012,200,65.5
max_gap=5,2012,250,66.4
max_gap=5,2013,25,56.0
max_gap=5,2013,50,50.0
max_gap=5,2013,100,59.0
max_gap=5,2013,150,62.666666666666664
max_gap=5,2013,200,65.0
max_gap=5,2013,250,65.6
max_gap=5,2014,25,36.0
max_gap=5,2014,50,58.0
max_gap=5,2014,100,64.0
max_gap=5,2014,150,64.66666666666667
max_gap=5,2014,200,66.5
max_gap=5,2014,250,63.2
max_gap=5,2015,25,32.0
max_gap=5,2015,50,46.0
max_gap=5,2015,100,54.0
max_gap=5,2015,150,62.666666666666664
max_gap=5,2015,200,68.0
max_gap=5,2015,250,64.8
max_gap=5,2016,25,48.0
max_gap=5,2016,50,58.0
max_gap=5,2016,100,60.0
max_gap=5,2016,150,64.0
max_gap=5,2016,200,62.5
max_gap=5,2016,250,66.8
max_gap=5,2017,25,32.0
max_gap=5,2017,50,62.0
max_gap=5,2017,100,61.0
max_gap=5,2017,150,64.66666666666667
max_gap=5,2017,200,64.5
max_gap=5,2017,250,66.0
max_gap=5,2018,25,36.0
max_gap=5,2018,50,54.0
max_gap=5,2018,100,57.0
max_gap=5,2018,150,62.666666666666664
max_gap=5,2018,200,61.5
max_gap=5,2018,250,62.0
max_gap=5,2019,25,44.0
max_gap=5,2019,50,46.0
max_gap=5,2019,100,65.0
max_gap=5,2019,150,68.66666666666667
max_gap=5,2019,200,68.0
max_gap=5,2019,250,66.0
max_gap=5,2020,25,48.0
max_gap=5,2020,50,54.0
max_gap=5,2020,100,62.0
max_gap=5,2020,150,62.666666666666664
max_gap=5,2020,200,67.0
max_gap=5,2020,250,69.6
max_gap=5,2021,25,48.0
max_gap=5,2021,50,50.0
max_gap=5,2021,100,59.0
max_gap=5,2021,150,62.666666666666664
max_gap=5,2021,200,66.0
max_gap=5,2021,250,67.2
max_gap=5,2022,25,48.0
max_gap=5,2022,50,54.0
max_gap=5,2022,100,68.0
max_gap=5,2022,150,66.66666666666667
max_gap=5,2022,200,68.5
max_gap=5,2022,250,70.8
max_gap=5,2023,25,36.0
max_gap=5,2023,50,44.0
max_gap=5,2023,100,60.0
max_gap=5,2023,150,65.33333333333333
max_gap=5,2023,200,65.0
max_gap=5,2023,250,65.6
max_gap=5,2024,25,28.0
max_gap=5,2024,50,42.0
max_gap=5,2024,100,60.0
max_gap=5,2024,150,65.33333333333333
max_gap=5,2024,200,68.5
max_gap=5,2024,250,70.0
max_gap=5,2025,25,52.0
max_gap=5,2025,50,52.0
max_gap=5,2025,100,64.0
max_gap=5,2025,150,64.66666666666667
max_gap=5,2025,200,67.0
max_gap=5,2025,250,69.2
max_gap=99,2001,25,52.0
max_gap=99,2001,50,52.0
max_gap=99,2001,100,60.0
max_gap=99,2001,150,66.0
max_gap=99,2001,200,66.0
max_gap=99,2001,250,66.0
max_gap=99,2002,25,48.0
max_gap=99,2002,50,62.0
max_gap=99,2002,100,64.0
max_gap=99,2002,150,64.66666666666667
max_gap=99,2002,200,68.0
max_gap=99,2002,250,67.6
max_gap=99,2003,25,52.0
max_gap=99,2003,50,58.0
max_gap=99,2003,100,67.0
max_gap=99,2003,150,72.0
max_gap=99,2003,200,71.5
max_gap=99,2003,250,70.0
max_gap=99,2004,25,36.0
max_gap=99,2004,50,52.0
max_gap=99,2004,100,55.0
max_gap=99,2004,150,62.666666666666664
max_gap=99,2004,200,67.0
max_gap=99,2004,250,66.8
max_gap=99,2005,25,40.0
max_gap=99,2005,50,50.0
max_gap=99,2005,100,69.0
max_gap=99,2005,150,68.0
max_gap=99,2005,200,67.0
max_gap=99,2005,250,67.6
max_gap=99,2006,25,40.0
max_gap=99,2006,50,54.0
max_gap=99,2006,100,62.0
max_gap=99,2006,150,63.333333333333336
max_gap=99,2006,200,64.0
max_gap=99,2006,250,64.0
max_gap=99,2007,25,36.0
max_gap=99,2007,50,46.0
max_gap=99,2007,100,60.0
max_gap=99,2007,150,62.666666666666664
max_gap=99,2007,200,65.5
max_gap=99,2007,250,66.4
max_gap=99,2008,25,28.0
max_gap=99,2008,50,48.0
max_gap=99,2008,100,65.0
max_gap=99,2008,150,60.666666666666664
max_gap=99,2008,200,64.0
max_gap=99,2008,250,65.2
max_gap=99,2009,25,44.0
max_gap=99,2009,50,52.0
max_gap=99,2009,100,63.0
max_gap=99,2009,150,65.33333333333333
max_gap=99,2009,200,69.0
max_gap=99,2009,250,66.8
max_gap=99,2010,25,44.0
max_gap=99,2010,50,46.0
max_gap=99,2010,100,64.0
max_gap=99,2010,150,66.66666666666667
max_gap=99,2010,200,72.0
max_gap=99,2010,250,70.4
max_gap=99,2011,25,40.0
max_gap=99,2011,50,52.0
max_gap=99,2011,100,58.0
max_gap=99,2011,150,61.333333333333336
max_gap=99,2011,200,66.0
max_gap=99,2011,250,66.4
max_gap=99,2012,25,52.0
max_gap=99,2012,50,46.0
max_gap=99,2012,100,61.0
max_gap=99,2012,150,66.66666666666667
max_gap=99,2012,200,65.5
max_gap=99,2012,250,66.4
max_gap=99,2013,25,56.0
max_gap=99,2013,50,50.0
max_gap=99,2013,100,59.0
max_gap=99,2013,150,62.666666666666664
max_gap=99,2013,200,65.0
max_gap=99,2013,250,65.6
max_gap=99,2014,25,36.0
max_gap=99,2014,50,58.0
max_gap=99,2014,100,64.0
max_gap=99,2014,150,64.66666666666667
max_gap=99,2014,200,66.5
max_gap=99,2014,250,63.2
max_gap=99,2015,25,32.0
max_gap=99,2015,50,46.0
max_gap=99,2015,100,54.0
max_gap=99,2015,150,62.666666666666664
max_gap=99,2015,200,68.0
max_gap=99,2015,250,64.8
max_gap=99,2016,25,48.0
max_gap=99,2016,50,58.0
max_gap=99,2016,100,60.0
max_gap=99,2016,150,64.0
max_gap=99,2016,200,62.5
max_gap=99,2016,250,66.8
max_gap=99,2017,25,32.0
max_gap=99,2017,50,62.0
max_gap=99,2017,100,61.0
max_gap=99,2017,150,64.66666666666667
max_gap=99,2017,200,64.5
max_gap=99,2017,250,66.0
max_gap=99,2018,25,36.0
max_gap=99,2018,50,54.0
max_gap=99,2018,100,57.0
max_gap=99,2018,150,62.666666666666664
max_gap=99,2018,200,61.5
max_gap=99,2018,250,62.0
max_gap=99,2019,25,44.0
max_gap=99,2019,50,46.0
max_gap=99,2019,100,65.0
max_gap=99,2019,150,68.66666666666667
max_gap=99,2019,200,68.0
max_gap=99,2019,250,66.0
max_gap=99,2020,25,48.0
max_gap=99,2020,50,54.0
max_gap=99,2020,100,62.0
max_gap=99,2020,150,62.666666666666664
max_gap=99,2020,200,67.0
max_gap=99,2020,250,69.6
max_gap=99,2021,25,48.0
max_gap=99,2021,50,50.0
max_gap=99,2021,100,59.0
max_gap=99,2021,150,62.666666666666664
max_gap=99,2021,200,66.0
max_gap=99,2021,250,67.2
max_gap=99,2022,25,48.0
max_gap=99,2022,50,54.0
max_gap=99,2022,100,68.0
max_gap=99,2022,150,66.66666666666667
max_gap=99,2022,200,68.5
max_gap=99,2022,250,70.8
max_gap=99,2023,25,36.0
max_gap=99,2023,50,44.0
max_gap=99,2023,100,60.0
max_gap=99,2023,150,65.33333333333333
max_gap=99,2023,200,65.0
max_gap=99,2023,250,65.6
max_gap=99,2024,25,28.0
max_gap=99,2024,50,42.0
max_gap=99,2024,100,60.0
max_gap=99,2024,150,65.33333333333333
max_gap=99,2024,200,68.5
max_gap=99,2024,250,70.0
max_gap=99,2025,25,52.0
max_gap=99,2025,50,52.0
max_gap=99,2025,100,64.0
max_gap=99,2025,150,64.66666666666667
max_gap=99,2025,200,67.0
max_gap=99,2025,250,69.2
