pid,pfr_id,season,week,pos,team,opp,ppr
P1301,RobiDe01,2021,5,WR,KC,BUF,1.8
P1301,RobiDe01,2021,6,WR,KC,WAS,13.6
P1301,RobiDe01,2021,7,WR,KC,TEN,1.7
P1301,RobiDe01,2021,8,WR,KC,NYG,2.8
P1301,RobiDe01,2021,9,WR,KC,GB,1.2
P1301,RobiDe01,2021,10,WR,KC,LV,5.3
P1301,RobiDe01,2021,13,WR,KC,DEN,4.1
P1301,RobiDe01,2021,15,WR,KC,LAC,0.0
P1301,RobiDe01,2021,16,WR,KC,PIT,3.5
P1301,RobiDe01,2021,17,WR,KC,CIN,11.3
P1301,RobiDe01,2021,18,WR,KC,DEN,4.9
P1301,RobiDe01,2022,1,WR,BAL,NYJ,3.9
P1301,RobiDe01,2022,2,WR,BAL,MIA,8.2
P1301,RobiDe01,2022,3,WR,BAL,NE,0.0
P1301,RobiDe01,2022,4,WR,BAL,BUF,3.0
P1301,RobiDe01,2022,5,WR,BAL,CIN,1.8
P1301,RobiDe01,2022,6,WR,BAL,NYG,5.7
P1301,RobiDe01,2022,8,WR,BAL,TB,12.4
P1301,RobiDe01,2022,9,WR,BAL,NO,2.2
P1301,RobiDe01,2022,11,WR,BAL,CAR,21.8
P1301,RobiDe01,2022,12,WR,BAL,JAX,2.7
P1301,RobiDe01,2022,13,WR,BAL,DEN,11.1
P1301,RobiDe01,2022,14,WR,BAL,PIT,10.2
P1301,RobiDe01,2022,15,WR,BAL,CLE,6.9
P1301,RobiDe01,2022,16,WR,BAL,ATL,7.6
P1301,RobiDe01,2022,17,WR,BAL,PIT,1.9
P1301,RobiDe01,2022,18,WR,BAL,CIN,4.4
P1301,RobiDe01,2023,9,WR,LA,GB,2.5
P1301,RobiDe01,2023,11,WR,LA,SEA,4.4
P1301,RobiDe01,2023,12,WR,LA,ARI,3.3
P1301,RobiDe01,2023,13,WR,LA,CLE,15.5
P1301,RobiDe01,2023,14,WR,LA,BAL,13.6
P1301,RobiDe01,2023,15,WR,LA,WAS,14.7
P1301,RobiDe01,2023,16,WR,LA,NO,20.2
P1301,RobiDe01,2023,17,WR,LA,NYG,13.2
P1301,RobiDe01,2024,1,WR,LA,DET,8.2
P1301,RobiDe01,2024,2,WR,LA,ARI,7.0
P1301,RobiDe01,2024,3,WR,LA,SF,4.2
P1301,RobiDe01,2024,4,WR,LA,CHI,5.7
P1301,RobiDe01,2024,5,WR,LA,GB,11.8
P1301,RobiDe01,2024,7,WR,LA,LV,1.9
P1301,RobiDe01,2024,8,WR,LA,MIN,17.5
P1301,RobiDe01,2024,9,WR,LA,SEA,27.4
P1301,RobiDe01,2024,10,WR,LA,MIA,3.3
P1301,RobiDe01,2024,11,WR,LA,NE,3.9
P1301,RobiDe01,2024,12,WR,LA,PHI,9.5
P1301,RobiDe01,2024,13,WR,LA,NO,12.9
P1301,RobiDe01,2024,14,WR,LA,BUF,0.0
P1301,RobiDe01,2024,15,WR,LA,SF,0.0
P1301,RobiDe01,2024,16,WR,LA,NYJ,0.0
P1301,RobiDe01,2024,17,WR,LA,ARI,0.0
P1301,RobiDe01,2024,18,WR,LA,SEA,10.2
P1302,SealRi00,2017,5,TE,ARI,PHI,0.0
P1302,SealRi00,2017,11,TE,ARI,HOU,20.4
P1302,SealRi00,2017,12,TE,ARI,JAX,17.2
P1302,SealRi00,2017,13,TE,ARI,LA,6.4
P1302,SealRi00,2017,14,TE,ARI,TEN,3.0
P1302,SealRi00,2017,15,TE,ARI,WAS,3.1
P1302,SealRi00,2017,16,TE,ARI,NYG,0.0
P1302,SealRi00,2017,17,TE,ARI,SEA,0.0
P1302,SealRi00,2018,1,TE,ARI,WAS,4.9
P1302,SealRi00,2018,2,TE,ARI,LA,5.7
P1302,SealRi00,2018,3,TE,ARI,CHI,10.5
P1302,SealRi00,2018,4,TE,ARI,SEA,7.2
P1302,SealRi00,2018,5,TE,ARI,SF,0.0
P1302,SealRi00,2018,6,TE,ARI,MIN,11.9
P1302,SealRi00,2018,7,TE,ARI,DEN,3.2
P1302,SealRi00,2018,8,TE,ARI,SF,3.2
P1302,SealRi00,2018,10,TE,ARI,KC,10.1
P1302,SealRi00,2018,11,TE,ARI,LV,1.5
P1302,SealRi00,2018,12,TE,ARI,LAC,1.5
P1302,SealRi00,2018,13,TE,ARI,GB,2.0
P1302,SealRi00,2018,14,TE,ARI,DET,6.1
P1302,SealRi00,2018,15,TE,ARI,ATL,5.2
P1302,SealRi00,2018,16,TE,ARI,LA,1.3
P1302,SealRi00,2019,3,TE,CLE,LA,2.4
P1302,SealRi00,2019,4,TE,CLE,BAL,17.2
P1302,SealRi00,2019,5,TE,CLE,SF,0.0
P1302,SealRi00,2019,6,TE,CLE,SEA,13.7
P1302,SealRi00,2019,9,TE,CLE,DEN,3.2
P1302,SealRi00,2019,12,TE,CLE,MIA,0.0
P1302,SealRi00,2019,14,TE,CLE,CIN,3.2
P1302,SealRi00,2019,15,TE,CLE,ARI,15.9
P1302,SealRi00,2019,16,TE,CLE,BAL,3.3
P1302,SealRi00,2020,6,TE,KC,BUF,0.0
P1302,SealRi00,2021,2,TE,WAS,NYG,8.9
P1302,SealRi00,2021,4,TE,WAS,ATL,3.9
P1302,SealRi00,2021,5,TE,WAS,NO,9.1
P1302,SealRi00,2021,6,TE,WAS,KC,15.8
P1302,SealRi00,2021,7,TE,WAS,GB,11.1
P1302,SealRi00,2021,8,TE,WAS,DEN,3.2
P1302,SealRi00,2021,10,TE,WAS,TB,6.0
P1302,SealRi00,2021,14,TE,WAS,DAL,1.8
P1302,SealRi00,2021,15,TE,WAS,PHI,6.9
P1302,SealRi00,2021,16,TE,WAS,DAL,0.6
P1302,SealRi00,2021,17,TE,WAS,PHI,1.8
P1303,VannNi00,2016,7,TE,SEA,ARI,0.0
P1303,VannNi00,2016,8,TE,SEA,NO,1.7
P1303,VannNi00,2016,13,TE,SEA,CAR,4.5
P1303,VannNi00,2017,1,TE,SEA,GB,2.0
P1303,VannNi00,2017,5,TE,SEA,LA,2.3
P1303,VannNi00,2017,7,TE,SEA,NYG,2.2
P1303,VannNi00,2017,8,TE,SEA,HOU,1.8
P1303,VannNi00,2017,10,TE,SEA,ARI,4.2
P1303,VannNi00,2017,12,TE,SEA,SF,10.9
P1303,VannNi00,2017,13,TE,SEA,PHI,7.0
P1303,VannNi00,2017,14,TE,SEA,JAX,0.0
P1303,VannNi00,2018,1,TE,SEA,DEN,2.1
P1303,VannNi00,2018,2,TE,SEA,CHI,5.3
P1303,VannNi00,2018,3,TE,SEA,DAL,6.7
P1303,VannNi00,2018,4,TE,SEA,ARI,1.6
P1303,VannNi00,2018,5,TE,SEA,LA,7.3
P1303,VannNi00,2018,8,TE,SEA,DET,2.6
P1303,VannNi00,2018,9,TE,SEA,LAC,17.2
P1303,VannNi00,2018,10,TE,SEA,LA,7.8
P1303,VannNi00,2018,11,TE,SEA,GB,2.7
P1303,VannNi00,2018,12,TE,SEA,CAR,4.2
P1303,VannNi00,2018,13,TE,SEA,SF,1.4
P1303,VannNi00,2018,14,TE,SEA,MIN,2.2
P1303,VannNi00,2018,15,TE,SEA,SF,0.0
P1303,VannNi00,2018,16,TE,SEA,KC,9.1
P1303,VannNi00,2018,17,TE,SEA,ARI,3.7
P1303,VannNi00,2019,1,TE,SEA,CIN,3.6
P1303,VannNi00,2019,2,TE,SEA,PIT,2.3
P1303,VannNi00,2019,3,TE,SEA,NO,1.9
P1303,VannNi00,2019,4,TE,PIT,CIN,4.8
P1303,VannNi00,2019,5,TE,PIT,BAL,0.0
P1303,VannNi00,2019,6,TE,PIT,LAC,1.5
P1303,VannNi00,2019,8,TE,PIT,MIA,2.5
P1303,VannNi00,2019,9,TE,PIT,IND,0.0
P1303,VannNi00,2019,10,TE,PIT,LA,1.8
P1303,VannNi00,2019,11,TE,PIT,CLE,1.7
P1303,VannNi00,2019,13,TE,PIT,CLE,1.7
P1303,VannNi00,2019,15,TE,PIT,BUF,9.0
P1303,VannNi00,2019,16,TE,PIT,NYJ,2.8
P1303,VannNi00,2020,1,TE,DEN,TEN,0.4
P1303,VannNi00,2020,2,TE,DEN,PIT,0.0
P1303,VannNi00,2020,4,TE,DEN,NYJ,1.7
P1303,VannNi00,2020,6,TE,DEN,NE,1.7
P1303,VannNi00,2020,7,TE,DEN,KC,4.5
P1303,VannNi00,2020,9,TE,DEN,ATL,2.1
P1303,VannNi00,2020,11,TE,DEN,MIA,4.4
P1303,VannNi00,2020,12,TE,DEN,NO,0.0
P1303,VannNi00,2020,13,TE,DEN,KC,2.7
P1303,VannNi00,2020,14,TE,DEN,CAR,12.0
P1303,VannNi00,2020,15,TE,DEN,BUF,0.0
P1303,VannNi00,2021,11,TE,NO,PHI,3.0
P1303,VannNi00,2021,12,TE,NO,BUF,8.1
P1303,VannNi00,2021,13,TE,NO,DAL,7.8
P1303,VannNi00,2021,14,TE,NO,NYJ,7.4
P1303,VannNi00,2021,15,TE,NO,TB,0.0
P1303,VannNi00,2021,16,TE,NO,MIA,0.0
P1303,VannNi00,2021,18,TE,NO,ATL,2.0
P1303,VannNi00,2022,3,TE,NO,CAR,1.5
P1303,VannNi00,2022,8,TE,NO,LV,1.8
P1303,VannNi00,2022,14,TE,NYG,PHI,1.9
P1303,VannNi00,2022,15,TE,NYG,WAS,2.5
P1303,VannNi00,2022,18,TE,NYG,PHI,3.8
P1303,VannNi00,2023,18,TE,LAC,KC,1.3
P1303,VannNi00,2024,1,TE,TEN,CHI,3.1
P1303,VannNi00,2024,3,TE,TEN,GB,8.9
P1303,VannNi00,2024,7,TE,TEN,BUF,6.5
P1303,VannNi00,2024,8,TE,TEN,DET,0.0
P1303,VannNi00,2024,9,TE,TEN,NE,11.3
P1303,VannNi00,2024,11,TE,TEN,MIN,1.6
P1303,VannNi00,2024,12,TE,TEN,HOU,0.0
P1303,VannNi00,2024,13,TE,TEN,WAS,1.6
P1303,VannNi00,2024,14,TE,TEN,JAX,1.4
P1303,VannNi00,2024,15,TE,TEN,CIN,1.7
P1303,VannNi00,2024,17,TE,TEN,JAX,7.8
P1303,VannNi00,2024,18,TE,TEN,HOU,4.6
P1304,GranJa00,2016,5,WR,MIA,MIA,6.0
P1304,GranJa00,2016,9,WR,MIA,NYJ,0.0
P1304,GranJa00,2016,17,WR,MIA,NE,0.1
P1304,GranJa00,2017,3,WR,MIA,NYJ,2.2
P1304,GranJa00,2017,5,WR,MIA,TEN,0.9
P1304,GranJa00,2017,6,WR,MIA,ATL,1.4
P1304,GranJa00,2017,8,WR,MIA,BAL,0.0
P1304,GranJa00,2017,13,WR,MIA,DEN,0.2
P1304,GranJa00,2017,14,WR,MIA,NE,12.2
P1304,GranJa00,2017,15,WR,MIA,BUF,3.0
P1304,GranJa00,2017,16,WR,MIA,KC,21.0
P1304,GranJa00,2017,17,WR,MIA,BUF,5.6
P1304,GranJa00,2018,1,WR,MIA,TEN,14.8
P1304,GranJa00,2018,2,WR,MIA,NYJ,5.2
P1304,GranJa00,2018,3,WR,MIA,LV,21.0
P1304,GranJa00,2018,4,WR,MIA,NE,3.7
P1304,GranJa00,2018,5,WR,MIA,CIN,6.0
P1304,GranJa00,2018,6,WR,MIA,CHI,6.2
P1304,GranJa00,2018,7,WR,MIA,DET,5.2
P1304,GranJa00,2018,8,WR,MIA,HOU,7.6
P1304,GranJa00,2018,9,WR,MIA,NYJ,2.6
P1304,GranJa00,2018,10,WR,MIA,GB,0.0
P1304,GranJa00,2019,1,WR,MIA,BAL,0.7
P1304,GranJa00,2019,2,WR,MIA,NE,4.8
P1304,GranJa00,2019,3,WR,MIA,DAL,7.1
P1304,GranJa00,2019,4,WR,MIA,LAC,1.4
P1304,GranJa00,2019,8,WR,MIA,PIT,5.2
P1304,GranJa00,2019,9,WR,MIA,NYJ,6.3
P1304,GranJa00,2019,10,WR,MIA,IND,3.5
P1304,GranJa00,2019,11,WR,MIA,BUF,18.9
P1304,GranJa00,2019,12,WR,MIA,CLE,0.0
P1304,GranJa00,2020,1,WR,MIA,NE,5.5
P1304,GranJa00,2020,2,WR,MIA,BUF,1.2
P1304,GranJa00,2020,3,WR,MIA,JAX,5.8
P1304,GranJa00,2020,4,WR,MIA,SEA,6.6
P1304,GranJa00,2020,5,WR,MIA,SF,0.4
P1304,GranJa00,2020,6,WR,MIA,NYJ,8.8
P1304,GranJa00,2020,8,WR,MIA,LA,8.5
P1304,GranJa00,2020,9,WR,MIA,ARI,7.5
P1304,GranJa00,2020,10,WR,MIA,LAC,14.3
P1304,GranJa00,2020,11,WR,MIA,DEN,3.5
P1304,GranJa00,2020,12,WR,MIA,NYJ,3.5
P1304,GranJa00,2020,13,WR,MIA,CIN,6.2
P1304,GranJa00,2020,14,WR,MIA,KC,6.2
P1304,GranJa00,2020,16,WR,MIA,LV,9.3
P1304,GranJa00,2021,2,WR,MIA,BUF,-1.0
P1304,GranJa00,2021,4,WR,MIA,IND,0.3
P1304,GranJa00,2021,11,WR,CHI,BAL,2.7
P1304,GranJa00,2021,12,WR,CHI,DET,4.5
P1304,GranJa00,2021,13,WR,CHI,ARI,17.2
P1304,GranJa00,2021,14,WR,CHI,GB,18.1
P1304,GranJa00,2021,15,WR,CHI,MIN,1.7
P1305,TreaLa00,2016,9,WR,MIN,DET,2.5
P1305,TreaLa00,2016,13,WR,MIN,DAL,0.0
P1305,TreaLa00,2017,1,WR,MIN,NO,1.7
P1305,TreaLa00,2017,2,WR,MIN,PIT,6.3
P1305,TreaLa00,2017,3,WR,MIN,TB,1.2
P1305,TreaLa00,2017,4,WR,MIN,DET,0.0
P1305,TreaLa00,2017,6,WR,MIN,GB,8.1
P1305,TreaLa00,2017,7,WR,MIN,BAL,5.8
P1305,TreaLa00,2017,8,WR,MIN,CLE,3.1
P1305,TreaLa00,2017,10,WR,MIN,WAS,0.0
P1305,TreaLa00,2017,11,WR,MIN,LA,3.0
P1305,TreaLa00,2017,13,WR,MIN,ATL,1.9
P1305,TreaLa00,2017,14,WR,MIN,CAR,4.3
P1305,TreaLa00,2017,16,WR,MIN,GB,0.0
P1305,TreaLa00,2017,17,WR,MIN,CHI,4.6
P1305,TreaLa00,2018,1,WR,MIN,SF,3.8
P1305,TreaLa00,2018,2,WR,MIN,GB,10.3
P1305,TreaLa00,2018,3,WR,MIN,BUF,7.3
P1305,TreaLa00,2018,4,WR,MIN,LA,8.7
P1305,TreaLa00,2018,5,WR,MIN,PHI,5.1
P1305,TreaLa00,2018,6,WR,MIN,ARI,7.8
P1305,TreaLa00,2018,7,WR,MIN,NYJ,4.1
P1305,TreaLa00,2018,8,WR,MIN,NO,5.5
P1305,TreaLa00,2018,9,WR,MIN,DET,5.7
P1305,TreaLa00,2018,11,WR,MIN,CHI,1.7
P1305,TreaLa00,2018,12,WR,MIN,GB,1.6
P1305,TreaLa00,2018,13,WR,MIN,NE,3.3
P1305,TreaLa00,2018,14,WR,MIN,SEA,4.6
P1305,TreaLa00,2018,15,WR,MIN,MIA,0.0
P1305,TreaLa00,2018,17,WR,MIN,CHI,1.7
P1305,TreaLa00,2019,6,WR,MIN,PHI,2.5
P1305,TreaLa00,2019,8,WR,MIN,WAS,1.1
P1305,TreaLa00,2019,9,WR,MIN,KC,8.8
P1305,TreaLa00,2019,10,WR,MIN,DAL,2.0
P1305,TreaLa00,2019,11,WR,MIN,DEN,0.0
P1305,TreaLa00,2019,13,WR,MIN,SEA,12.8
P1305,TreaLa00,2019,14,WR,MIN,DET,6.2
P1305,TreaLa00,2019,16,WR,MIN,GB,0.0
P1305,TreaLa00,2019,17,WR,MIN,CHI,0.0
P1305,TreaLa00,2020,14,WR,ATL,LAC,7.9
P1305,TreaLa00,2020,15,WR,ATL,TB,2.4
P1305,TreaLa00,2020,16,WR,ATL,KC,9.1
P1305,TreaLa00,2020,17,WR,ATL,TB,3.5
P1305,TreaLa00,2021,2,WR,JAX,DEN,0.0
P1305,TreaLa00,2021,6,WR,JAX,MIA,0.0
P1305,TreaLa00,2021,9,WR,JAX,BUF,0.0
P1305,TreaLa00,2021,10,WR,JAX,IND,2.8
P1305,TreaLa00,2021,11,WR,JAX,SF,2.1
P1305,TreaLa00,2021,12,WR,JAX,ATL,9.3
P1305,TreaLa00,2021,13,WR,JAX,LA,10.2
P1305,TreaLa00,2021,14,WR,JAX,TEN,10.8
P1305,TreaLa00,2021,15,WR,JAX,HOU,11.7
P1305,TreaLa00,2021,16,WR,JAX,NYJ,9.4
P1305,TreaLa00,2021,17,WR,JAX,NE,14.7
P1305,TreaLa00,2021,18,WR,JAX,IND,11.4
P1305,TreaLa00,2022,13,WR,SEA,LA,1.1
P1305,TreaLa00,2022,16,WR,SEA,KC,5.6
P1305,TreaLa00,2022,17,WR,SEA,NYJ,3.5
P1305,TreaLa00,2023,18,WR,BAL,PIT,2.6
P1306,HeueJe00,2016,3,TE,DEN,CIN,3.9
P1306,HeueJe00,2016,4,TE,DEN,TB,2.9
P1306,HeueJe00,2016,5,TE,DEN,ATL,0.0
P1306,HeueJe00,2016,15,TE,DEN,NE,6.0
P1306,HeueJe00,2016,16,TE,DEN,KC,6.2
P1306,HeueJe00,2016,17,TE,DEN,LV,4.1
P1306,HeueJe00,2017,1,TE,DEN,LAC,3.0
P1306,HeueJe00,2017,2,TE,DEN,DAL,2.5
P1306,HeueJe00,2017,6,TE,DEN,NYG,10.4
P1306,HeueJe00,2017,8,TE,DEN,KC,2.1
P1306,HeueJe00,2017,9,TE,DEN,PHI,0.0
P1306,HeueJe00,2017,10,TE,DEN,NE,1.4
P1306,HeueJe00,2017,14,TE,DEN,NYJ,1.5
P1306,HeueJe00,2017,15,TE,DEN,IND,12.4
P1306,HeueJe00,2017,16,TE,DEN,WAS,0.0
P1306,HeueJe00,2017,17,TE,DEN,KC,1.9
P1306,HeueJe00,2018,1,TE,DEN,SEA,2.5
P1306,HeueJe00,2018,2,TE,DEN,LV,3.0
P1306,HeueJe00,2018,3,TE,DEN,BAL,2.7
P1306,HeueJe00,2018,4,TE,DEN,KC,9.7
P1306,HeueJe00,2018,5,TE,DEN,NYJ,3.8
P1306,HeueJe00,2018,6,TE,DEN,LA,5.3
P1306,HeueJe00,2018,8,TE,DEN,KC,7.4
P1306,HeueJe00,2018,9,TE,DEN,HOU,24.3
P1306,HeueJe00,2018,11,TE,DEN,LAC,6.0
P1306,HeueJe00,2018,12,TE,DEN,PIT,6.4
P1306,HeueJe00,2019,2,TE,DEN,CHI,6.1
P1306,HeueJe00,2019,3,TE,DEN,GB,4.0
P1306,HeueJe00,2019,5,TE,DEN,LAC,3.6
P1306,HeueJe00,2019,8,TE,DEN,IND,2.1
P1306,HeueJe00,2019,13,TE,DEN,LAC,4.5
P1306,HeueJe00,2019,14,TE,DEN,HOU,7.8
P1306,HeueJe00,2019,15,TE,DEN,KC,0.0
P1306,HeueJe00,2019,16,TE,DEN,DET,3.3
P1307,PennRa00,2018,1,RB,SEA,DEN,8.3
P1307,PennRa00,2018,2,RB,SEA,CHI,3.0
P1307,PennRa00,2018,3,RB,SEA,DAL,0.5
P1307,PennRa00,2018,4,RB,SEA,ARI,4.9
P1307,PennRa00,2018,6,RB,SEA,LV,9.0
P1307,PennRa00,2018,9,RB,SEA,LAC,5.4
P1307,PennRa00,2018,10,RB,SEA,LA,16.8
P1307,PennRa00,2018,11,RB,SEA,GB,4.6
P1307,PennRa00,2018,12,RB,SEA,CAR,0.4
P1307,PennRa00,2018,13,RB,SEA,SF,12.5
P1307,PennRa00,2018,14,RB,SEA,MIN,4.4
P1307,PennRa00,2018,17,RB,SEA,ARI,0.6
P1307,PennRa00,2019,1,RB,SEA,CIN,1.8
P1307,PennRa00,2019,2,RB,SEA,PIT,13.5
P1307,PennRa00,2019,5,RB,SEA,LA,6.9
P1307,PennRa00,2019,8,RB,SEA,ATL,5.5
P1307,PennRa00,2019,9,RB,SEA,TB,1.2
P1307,PennRa00,2019,10,RB,SEA,SF,-1.8
P1307,PennRa00,2019,12,RB,SEA,PHI,18.9
P1307,PennRa00,2019,13,RB,SEA,MIN,26.7
P1307,PennRa00,2019,14,RB,SEA,LA,2.6
P1307,PennRa00,2020,15,RB,SEA,WAS,0.6
P1307,PennRa00,2020,16,RB,SEA,LA,0.9
P1307,PennRa00,2020,17,RB,SEA,SF,1.9
P1307,PennRa00,2021,1,RB,SEA,IND,0.8
P1307,PennRa00,2021,7,RB,SEA,NO,0.9
P1307,PennRa00,2021,8,RB,SEA,JAX,0.7
P1307,PennRa00,2021,11,RB,SEA,ARI,1.9
P1307,PennRa00,2021,13,RB,SEA,SF,7.2
P1307,PennRa00,2021,14,RB,SEA,HOU,26.8
P1307,PennRa00,2021,15,RB,SEA,LA,6.4
P1307,PennRa00,2021,16,RB,SEA,CHI,19.5
P1307,PennRa00,2021,17,RB,SEA,DET,32.5
P1307,PennRa00,2021,18,RB,SEA,ARI,25.0
P1307,PennRa00,2022,1,RB,SEA,DEN,8.7
P1307,PennRa00,2022,2,RB,SEA,SF,1.5
P1307,PennRa00,2022,3,RB,SEA,ATL,7.9
P1307,PennRa00,2022,4,RB,SEA,DET,28.7
P1307,PennRa00,2022,5,RB,SEA,NO,5.4
P1307,PennRa00,2023,2,RB,PHI,MIN,2.4
P1307,PennRa00,2023,9,RB,PHI,DAL,0.8
P1307,PennRa00,2023,18,RB,PHI,NYG,1.6
P1308,SwitRy00,2017,3,WR,DAL,ARI,0.3
P1308,SwitRy00,2017,4,WR,DAL,LA,0.3
P1308,SwitRy00,2017,7,WR,DAL,SF,1.5
P1308,SwitRy00,2017,8,WR,DAL,WAS,1.7
P1308,SwitRy00,2017,12,WR,DAL,LAC,-0.4
P1308,SwitRy00,2017,13,WR,DAL,DAL,6.0
P1308,SwitRy00,2017,17,WR,DAL,PHI,7.2
P1308,SwitRy00,2018,1,WR,PIT,CLE,0.8
P1308,SwitRy00,2018,2,WR,PIT,KC,2.9
P1308,SwitRy00,2018,3,WR,PIT,TB,9.9
P1308,SwitRy00,2018,4,WR,PIT,BAL,10.3
P1308,SwitRy00,2018,5,WR,PIT,ATL,1.5
P1308,SwitRy00,2018,6,WR,PIT,CIN,1.7
P1308,SwitRy00,2018,8,WR,PIT,CLE,0.0
P1308,SwitRy00,2018,9,WR,PIT,BAL,5.1
P1308,SwitRy00,2018,10,WR,PIT,CAR,5.1
P1308,SwitRy00,2018,11,WR,PIT,JAX,5.8
P1308,SwitRy00,2018,12,WR,PIT,DEN,13.1
P1308,SwitRy00,2018,13,WR,PIT,LAC,2.9
P1308,SwitRy00,2018,14,WR,PIT,LV,1.1
P1308,SwitRy00,2018,15,WR,PIT,NE,3.2
P1308,SwitRy00,2018,16,WR,PIT,NO,4.8
P1308,SwitRy00,2018,17,WR,PIT,CIN,1.2
P1308,SwitRy00,2019,1,WR,PIT,NE,8.9
P1308,SwitRy00,2019,2,WR,PIT,SEA,1.0
P1308,SwitRy00,2019,6,WR,PIT,LAC,0.8
P1309,PascZa00,2018,1,WR,IND,CIN,2.8
P1309,PascZa00,2018,3,WR,IND,PHI,1.3
P1309,PascZa00,2018,4,WR,IND,HOU,17.6
P1309,PascZa00,2018,5,WR,IND,NE,2.2
P1309,PascZa00,2018,6,WR,IND,NYJ,9.3
P1309,PascZa00,2018,8,WR,IND,LV,0.6
P1309,PascZa00,2018,11,WR,IND,TEN,2.1
P1309,PascZa00,2018,13,WR,IND,JAX,2.8
P1309,PascZa00,2018,14,WR,IND,HOU,17.8
P1309,PascZa00,2018,15,WR,IND,DAL,2.2
P1309,PascZa00,2018,16,WR,IND,NYG,8.1
P1309,PascZa00,2019,3,WR,IND,ATL,13.3
P1309,PascZa00,2019,4,WR,IND,LV,11.2
P1309,PascZa00,2019,5,WR,IND,KC,3.0
P1309,PascZa00,2019,7,WR,IND,HOU,28.6
P1309,PascZa00,2019,8,WR,IND,DEN,1.6
P1309,PascZa00,2019,9,WR,IND,PIT,18.6
P1309,PascZa00,2019,10,WR,IND,MIA,4.6
P1309,PascZa00,2019,11,WR,IND,JAX,3.7
P1309,PascZa00,2019,12,WR,IND,HOU,0.0
P1309,PascZa00,2019,13,WR,IND,TEN,17.9
P1309,PascZa00,2019,14,WR,IND,TB,20.4
P1309,PascZa00,2019,15,WR,IND,NO,8.4
P1309,PascZa00,2019,16,WR,IND,CAR,1.6
P1309,PascZa00,2019,17,WR,IND,JAX,2.4
P1309,PascZa00,2020,1,WR,IND,JAX,3.8
P1309,PascZa00,2020,2,WR,IND,MIN,10.9
P1309,PascZa00,2020,3,WR,IND,NYJ,5.4
P1309,PascZa00,2020,4,WR,IND,CHI,8.8
P1309,PascZa00,2020,5,WR,IND,CLE,3.5
P1309,PascZa00,2020,6,WR,IND,CIN,15.4
P1309,PascZa00,2020,8,WR,IND,DET,7.4
P1309,PascZa00,2020,9,WR,IND,BAL,10.5
P1309,PascZa00,2020,10,WR,IND,TEN,7.3
P1309,PascZa00,2020,11,WR,IND,GB,8.4
P1309,PascZa00,2020,12,WR,IND,TEN,3.3
P1309,PascZa00,2020,13,WR,IND,HOU,2.1
P1309,PascZa00,2020,14,WR,IND,LV,3.7
P1309,PascZa00,2020,15,WR,IND,HOU,24.9
P1309,PascZa00,2020,16,WR,IND,PIT,15.4
P1309,PascZa00,2020,17,WR,IND,JAX,6.1
P1309,PascZa00,2021,1,WR,IND,SEA,20.3
P1309,PascZa00,2021,2,WR,IND,LA,14.8
P1309,PascZa00,2021,3,WR,IND,TEN,5.1
P1309,PascZa00,2021,4,WR,IND,MIA,8.4
P1309,PascZa00,2021,5,WR,IND,BAL,7.8
P1309,PascZa00,2021,6,WR,IND,HOU,0.0
P1309,PascZa00,2021,7,WR,IND,SF,4.4
P1309,PascZa00,2021,8,WR,IND,TEN,9.3
P1309,PascZa00,2021,9,WR,IND,NYJ,9.8
P1309,PascZa00,2021,10,WR,IND,JAX,2.9
P1309,PascZa00,2021,11,WR,IND,BUF,0.9
P1309,PascZa00,2021,12,WR,IND,TB,1.2
P1309,PascZa00,2021,13,WR,IND,HOU,2.8
P1309,PascZa00,2021,15,WR,IND,NE,3.3
P1309,PascZa00,2021,17,WR,IND,LV,1.8
P1309,PascZa00,2021,18,WR,IND,JAX,1.7
P1309,PascZa00,2022,1,WR,PHI,DET,1.7
P1309,PascZa00,2022,2,WR,PHI,MIN,3.4
P1309,PascZa00,2022,3,WR,PHI,WAS,4.8
P1309,PascZa00,2022,4,WR,PHI,JAX,0.0
P1309,PascZa00,2022,8,WR,PHI,PIT,13.7
P1309,PascZa00,2022,9,WR,PHI,HOU,1.8
P1309,PascZa00,2022,10,WR,PHI,WAS,2.0
P1309,PascZa00,2022,11,WR,PHI,IND,1.9
P1309,PascZa00,2022,13,WR,PHI,TEN,3.6
P1309,PascZa00,2022,14,WR,PHI,NYG,1.5
P1309,PascZa00,2022,15,WR,PHI,CHI,0.0
P1309,PascZa00,2022,16,WR,PHI,DAL,1.6
P1309,PascZa00,2023,1,WR,ARI,WAS,0.0
P1309,PascZa00,2023,2,WR,ARI,NYG,1.9
P1309,PascZa00,2023,4,WR,ARI,SF,4.0
P1309,PascZa00,2023,5,WR,ARI,CIN,0.0
P1309,PascZa00,2023,6,WR,ARI,LA,0.0
P1309,PascZa00,2023,8,WR,ARI,BAL,0.0
P1309,PascZa00,2023,9,WR,ARI,CLE,0.0
P1309,PascZa00,2023,10,WR,ARI,ATL,0.0
P1309,PascZa00,2023,15,WR,ARI,SF,0.0
P1310,HamiDa01,2018,5,WR,DEN,NYJ,7.4
P1310,HamiDa01,2018,6,WR,DEN,LA,0.0
P1310,HamiDa01,2018,11,WR,DEN,LAC,1.4
P1310,HamiDa01,2018,12,WR,DEN,PIT,2.3
P1310,HamiDa01,2018,14,WR,DEN,SF,17.7
